1 0.838332 -0.463737 -0.682853 -1 -0.851936 -0.276052 -0.559165 1 -0.0355637 -0.751872 0.275252 0.0749374 1 0.348662 1 -0.177346 -0.114566 -0.044116 -0.338713 -0.119431 -1 1 0.145221 0.24692 0.436918 -0.382452 -1 -0.270892 -0.213149 1 1 1 -1 -0.475869 1 -1 0.466471 0.225659 0.354456 1 -0.929969 1 0.299277 1 0.376769 -0.464149 -1 -1 0.436301 1 0.759489 -0.834592 -1 1 0.197134 -0.151656 1 -0.499151 0.317172 0.147361 -1 -0.345607 0.435731 -0.548314 -1 -0.0730344 1 -0.244493 0.296272 1 -0.414776 1 -1 0.921795 1 -0.409271 -0.0344415 -1 0.177486 1 -1 1 -0.848514 0.199778 -1 -0.852691 -1 0.484632 0.34143 1 -0.0233949 0.918774 0.0585103 1 -1 0.855221 -0.938235 -0.697908 1 -0.573312 0.649789 1 1 0.547877 -0.962916 1 -1 1 1 0.933668 -0.822285 -0.931753 -1 1 1 -0.716606 1 1 0.0705638 0.627491 1 0.550333 0.161373 0.225151 -1 -0.581718 1 -0.0876037 0.932999 1 0.13643 1 -0.637741 1 -1 1 -0.740245 0.550169 0.0351871 1 0.0860051 0.970533 -0.127745 -0.624921 0.339526 0.686428 -1 -0.299884 -0.774112 0.310727 -1 -0.124692 -0.368752 
-1 1 -1 0.468199 1 -0.110734 1 -0.777538 0.282945 -1 1 1 0.399471 1 1 0.774368 -0.574445 -0.544542 1 -1 1 -1 0.867727 0.210062 -1 1 1 -1 -0.860472 0.0963849 0.275842 -0.407405 -1 -1 0.739225 1 -1 -1 -0.543467 0.591633 -1 -1 1 0.922324 -1 1 -0.139797 -1 -0.234373 -0.222188 -0.521937 0.541994 -0.122722 1 -0.151839 -0.494692 -1 0.488735 0.256863 -1 0.23544 0.728091 -0.850638 1 -1 -1 -0.2302 1 0.15658 1 1 -0.370894 0.921891 0.934063 0.0396825 -1 -1 0.896026 -0.538488 1 1 0.52496 -0.158143 -1 1 0.444388 0.89188 -0.793583 -1 0.733522 -0.0145522 0.412388 -1 1 -1 0.526738 0.249297 0.523108 -1 -0.0751188 0.856076 -0.353865 1 -0.670723 -1 1 -0.287082 0.097935 -0.0339985 1 -1 -0.182313 -1 1 1 1 -1 -0.594873 1 0.292151 -1 -1 1 -0.728627 0.459811 1 1 -1 -0.16266 -1 1 -1 -1 -1 -0.404039 0.100477 1 0.302367 -1 -1 -0.404843 -0.634152 -0.175264 1 1 -1 -0.777438 -1 0.752575 0.0667104 -0.532062 1 -1 -0.744128 
1 -0.00435123 1 0.535873 1 1 -0.917512 0.610311 -0.556309 1 -1 0.167184 -1 1 1 -0.307355 -1 -0.463426 -0.0991905 -0.749862 0.70143 -1 1 -0.426747 -1 1 -1 -0.187818 -1 -0.0477632 -1 -0.836882 0.270111 0.134059 -1 0.229759 -0.460365 0.199698 0.119922 0.843959 1 0.2682 1 -1 0.0144791 1 0.817488 1 -0.19629 -0.789485 1 -0.577064 0.738808 -0.310749 1 0.0556718 -0.595544 -1 0.88251 -0.793849 1 -1 -1 1 -0.468283 0.188515 -1 1 -1 0.484899 0.60457 0.109023 0.334409 -1 -1 -1 -0.0404399 -1 0.0696601 1 -1 1 1 0.853174 1 1 -1 -1 1 -1 0.31874 -0.0315971 0.40765 -0.586109 0.459655 1 -1 -0.280322 1 -0.687083 0.339547 0.618753 -0.152876 1 0.0852582 -1 0.707602 -0.172813 1 0.190063 1 -0.484994 -0.549954 -0.025847 -0.735936 -0.388655 -0.972741 1 -1 0.393439 -0.997754 1 1 0.887771 -0.735268 1 -0.852495 -1 -0.383349 -1 -1 -0.876917 -0.342425 -1 0.976951 -1 0.189693 1 0.627292 -1 0.779107 0.162519 -0.723119 -0.188655 0.565467 0.91162 1 -1 -1 -0.238713 1 1 -1 -0.653406 
-0.49407 -0.355132 -1 -0.325131 0.549588 0.510732 0.139819 -0.932128 -1 1 -0.653446 0.10422 -0.696275 1 0.528174 -0.898909 -0.745151 -1 -1 -1 1 -1 1 -1 -0.254267 0.860359 -1 -1 -0.754797 1 -0.797988 1 -0.00935574 1 0.539154 1 1 -0.126719 0.605947 -1 1 -0.735578 0.491584 -1 0.157116 1 0.109304 -1 0.513521 -1 -0.762998 -1 1 -0.133331 -1 -1 -0.766277 -1 0.493927 0.149954 1 1 -0.630691 1 1 -1 0.63693 -1 -0.217769 -0.482922 -0.941387 -0.031645 1 0.0178622 -0.242156 -0.826198 -1 0.0398524 0.297164 1 -0.595514 -0.599481 -0.113136 -1 -1 -1 0.202413 -1 1 -0.979004 -0.587508 0.282084 -1 0.0270641 0.665366 -1 -1 -0.402576 0.113983 0.123626 1 -1 0.964566 1 0.276194 1 -0.701982 0.465923 1 -1 -0.9806 -1 1 0.255872 0.87536 -1 1 -1 0.169697 -0.0216105 -1 0.139239 -0.445462 -0.262609 1 0.189537 -0.207144 0.273883 1 1 -0.131376 -1 1 -0.0248561 -0.144347 -1 1 -0.650768 0.19948 -0.200204 -0.435924 -1 -1 -0.414061 1 1 0.015017 -0.650517 -1 0.0358174 -1 -1 0.0975972 -1 
-0.396099 -0.162886 1 -1 0.132114 0.353419 0.331848 -0.449897 -0.0980097 -0.101069 0.174143 0.66449 0.0785894 0.510566 1 0.549464 0.140192 -0.911723 0.00467152 -0.221265 0.682681 -0.767634 1 -1 1 -0.83861 -1 1 -1 0.682393 1 -0.285365 1 0.0482347 -1 1 0.120424 0.0755075 -1 0.44236 1 0.385021 1 -1 1 1 -0.146077 -0.625352 0.543745 0.0954175 -0.167523 -0.854367 -1 -0.201137 -1 1 -0.692022 -1 -1 0.252587 0.840815 1 1 0.771267 -1 -1 -0.89286 -0.0923591 -1 -0.191136 0.223094 1 0.692238 1 -0.0019027 -1 -1 -1 -0.040305 -0.482314 -1 -0.461767 0.167186 -0.200322 -0.584515 -0.760093 -1 1 0.97773 0.682147 0.0525273 1 -0.90928 -0.0377846 0.638463 0.478125 -0.991289 1 -0.692436 -0.03697 -0.667963 -1 -0.694254 -1 0.61787 -1 1 -1 0.791456 -0.354125 1 1 0.142844 -1 0.962941 -0.0684752 1 -0.318255 -0.734251 -1 1 -0.65 1 0.126498 -1 -0.718979 -1 -0.226304 0.110957 1 1 1 -0.242314 0.822831 -1 -0.406597 1 0.850779 1 -1 1 0.807612 0.649188 0.0799273 0.766461 0.222177 -1 -0.825647 -1 0.0667104 -1 -1 -0.328708 -0.572351 
0.42777 0.228987 -0.13622 1 0.823773 1 -1 -0.911778 1 -0.251323 0.231616 1 1 -0.77204 0.241196 0.0874028 -0.652243 0.378384 0.47795 -0.772496 -0.085388 -1 1 0.614872 -0.498284 -1 0.0464326 1 -1 1 0.509737 -1 -0.214303 -0.77731 0.612335 1 -1 1 0.0109823 0.375082 0.395102 0.735491 1 -0.116653 -1 0.483824 -1 0.608653 0.976831 -0.805067 0.696233 0.394704 -0.166971 0.905505 1 0.430247 -1 1 -0.303231 -1 -0.494192 -1 1 1 -0.192769 -0.117528 -0.134269 -0.772933 -1 -0.720186 0.560082 0.246495 -0.519309 0.547753 1 -0.86536 0.19096 1 0.736947 -0.883345 0.0420841 -0.263516 -1 -1 1 0.420514 1 0.161949 -0.232807 -0.479513 1 0.761465 1 -1 1 -0.982608 1 0.57882 1 1 -1 -0.645518 -1 1 -0.920302 -1 -0.822313 0.37272 1 1 1 -0.849426 -1 -0.0945331 -0.0788973 -0.670686 0.684224 1 1 -1 1 -1 -1 -1 -0.164975 -1 -1 0.156957 0.447954 -1 0.445366 1 -1 -1 1 -0.999358 -1 -1 -0.93397 0.689527 0.678375 0.77796 1 -1 -0.871376 1 1 -0.856126 -1 0.0358174 -0.665942 -1 -0.124692 -0.368752 
-0.661164 -0.441855 0.427542 -1 -0.0546267 1 -1 -0.963873 1 -0.760879 1 0.175372 1 -0.366655 1 0.609729 -1 -1 -1 -0.552662 -1 -0.785539 0.313599 -1 1 1 -0.838006 -1 -0.590856 1 -1 -0.378241 0.408054 1 -0.456477 0.0775812 -1 0.632006 0.0109823 1 -0.927444 -1 1 1 -1 0.192216 -1 0.608653 1 -0.805067 0.0374894 0.394704 -1 1 1 0.537806 -1 1 -0.303231 -0.999188 -0.677583 -1 1 1 1 0.239069 0.472696 -0.443447 -1 -0.720186 -1 0.554423 -0.519309 0.73136 1 -0.86536 0.19096 1 1 -0.883345 -1 -0.263516 -1 1 1 1 -1 0.378027 -1 -1 1 0.761465 0.537367 -1 0.113731 1 1 1 0.539626 1 -1 1 -1 1 -1 0.609431 1 0.381143 0.097291 -0.804716 1 0.105225 0.160087 1 -1 1 -0.141183 0.0049434 -0.86028 0.640502 1 -0.546156 -0.575654 1 1 -1 0.786202 -1 -1 0.366423 0.899593 1 0.643549 -1 0.646752 1 0.433998 0.0338909 -0.501857 -1 1 -1 0.60916 0.0519 -0.748369 0.31561 -1 -1 -0.448887 0.0667104 0.605866 1 -0.353229 -1 
-0.249941 0.554339 1 -0.115122 -0.19055 1 1 -1 0.937778 -1 -1 -0.228857 -0.409972 0.911217 0.473016 -0.508363 -0.435709 0.527724 -1 -0.106188 0.938757 -1 -0.194313 0.843443 -0.886892 0.259357 -0.115905 -1 -0.292847 -1 1 0.286969 0.104608 1 1 0.735363 -0.446333 0.418206 -0.851942 -1 1 -1 1 0.785689 0.0244515 -1 0.711739 0.639981 1 -1 0.468526 -0.177413 0.162928 0.232796 1 -1 -1 0.0660297 -0.026451 -1 -1 -1 -0.121501 1 -1 -0.0852238 -1 0.73604 0.290242 -0.244882 0.985741 -1 -0.173312 -1 -0.980605 -0.000951018 -0.123106 -1 -0.0483084 0.404303 1 -1 -1 -1 -0.552284 1 -0.28822 -1 0.0698938 1 -0.753907 1 -0.378356 -0.216233 -1 -1 1 -0.216946 -1 -0.133514 -0.927882 -0.457338 0.0546802 -0.333574 1 0.944225 -1 0.486853 -0.278993 -0.111801 -0.349587 1 1 -1 0.238528 0.368963 -0.401047 0.752415 -1 -0.476647 0.49543 0.132761 -0.568931 0.198564 -0.457592 0.756623 -1 -1 0.981416 1 1 -1 0.137204 -0.532739 0.103776 0.314216 0.670721 -0.245283 -1 0.00530482 1 0.0600116 0.7454 1 -0.0888118 1 0.185309 -1 -1 0.0667104 1 1 -1 -0.333432 
1 -1 -0.731551 -1 1 -1 -1 0.916656 1 1 -0.070334 -0.417267 -0.346521 -1 0.789151 -0.0667044 -1 -0.0233543 -1 -0.225523 -0.900255 -0.88117 -0.540942 0.698114 1 -1 1 -0.339003 -0.846102 -0.43734 1 0.609671 1 1 0.930064 0.485267 -1 1 -1 1 1 0.760488 -0.355607 -1 -0.648404 -0.234826 0.0306062 0.0104896 -0.874256 -1 -0.806841 -0.219952 0.836296 1 0.348669 -1 -1 -1 1 -0.0879703 -1 -0.471209 -1 1 1 -1 0.24498 -0.98803 -0.0362492 1 1 0.401219 -1 0.466604 1 -1 1 -0.838268 -0.219608 -0.679825 1 0.948288 -0.91032 1 -0.61885 1 1 -0.713221 -1 0.192479 -0.98323 0.103145 1 -1 -1 1 1 0.842869 1 0.744039 1 -0.0121305 0.513583 0.85064 0.701486 -0.640361 -1 -0.36808 1 0.284825 1 1 0.275109 -0.553162 -1 -1 1 0.184231 0.545438 -1 -0.434271 1 0.337509 0.758464 -1 -0.939108 -1 -1 0.728455 -0.108935 -0.0356706 -0.837118 -0.982923 -1 -1 -1 0.782779 1 -0.453895 0.983341 -0.751395 0.51211 1 -1 -1 1 -1 -1 -1 0.0941067 0.836086 -1 -0.368499 0.635517 
0.42777 -1 -0.113527 -0.766419 -0.671552 1 1 -0.963873 1 -0.999095 -1 0.0396766 -0.605739 -0.532426 1 0.708308 -0.0171441 -0.161864 -1 -0.785788 -1 -1 1 0.534587 0.840595 0.427474 -0.817286 1 0.0789474 0.353902 -0.0574203 -1 0.140603 1 0.726983 1 1 1 1 0.867106 1 -1 1 -1 0.664807 0.462093 1 -0.937352 -0.0187216 -0.378002 -0.0921581 -1 -0.569524 0.63611 -0.696705 0.544422 -0.635672 -0.400215 -1 -0.500088 0.839665 -0.791437 0.507254 1 0.940726 -0.834741 0.587573 -1 0.193084 -1 1 -0.0438463 -0.325911 -1 1 -0.234239 -1 -0.0972678 0.321519 -0.605425 -1 -0.536547 -0.0684052 1 1 -1 1 0.433276 -0.193777 -0.352434 0.470186 0.751395 0.40208 1 1 0.212371 1 -0.513514 0.0270603 0.646567 -0.514723 0.205288 -0.848842 1 -1 -1 1 -0.209396 0.520703 -0.389971 1 1 -0.250151 0.0096955 0.91983 -1 0.221164 1 0.212211 -1 -1 -0.986376 -0.691994 0.51322 -1 -0.91251 -1 0.893937 -1 0.469122 -1 -0.793835 -1 0.0453115 1 -0.298374 -1 -0.345214 -1 -1 1 0.439154 -1 -1 0.248594 -0.232605 -1 -1 -0.918713 0.0358174 -0.891426 -0.949545 -0.232351 -1 
0.286152 -0.914402 1 0.114091 1 -0.382883 -1 -1 1 0.0514293 -1 0.858568 1 -0.0813744 0.681638 -0.256149 0.64217 0.549617 -0.195995 0.157514 0.668982 -1 1 0.73135 -0.534465 0.516298 1 -1 -0.713778 0.100763 0.973169 -1 -0.992893 0.933898 0.0760817 0.896191 1 -0.132468 1 -0.590887 0.510524 -1 1 -1 0.424165 -1 -0.64691 -1 1 0.00666002 1 -0.176207 1 -0.490892 -1 -0.691837 -0.961241 1 -1 1 -0.822223 0.175605 -1 0.0879526 1 -1 1 -1 -0.562665 -0.151286 0.340837 -0.509185 0.563859 -1 1 -1 1 0.139506 -0.0690227 -1 -0.532042 1 1 0.812793 0.96135 1 0.404406 -1 0.650534 0.196687 -1 -1 -0.443322 -0.525724 -0.490338 0.0578547 1 -1 -0.651196 0.541735 -0.447819 0.797756 0.713291 -1 -0.32583 0.332102 0.46896 0.588163 0.0264677 -1 0.357063 -0.0368669 -1 -1 0.497914 1 -1 0.853696 1 -1 0.498838 0.477022 -0.697098 -1 1 1 -1 -1 -1 1 -1 1 -0.220738 -0.779562 1 0.738753 1 0.141414 0.450967 1 1 -0.128949 0.897858 -1 -1 1 -0.143633 -1 -1 0.0358174 -1 -1 -0.0255761 0.432473 
0.561552 -0.914402 1 0.652001 -0.718608 0.405627 -1 0.0856274 1 0.721648 -0.207566 -0.090009 0.10689 -0.376074 0.806729 -1 -1 0.02961 -0.779337 1 0.0915799 -0.312648 0.867867 -1 -1 0.669621 1 0.159413 -0.571447 0.139864 1 -1 1 1 -0.903331 1 1 1 1 -0.103348 -1 1 0.421237 0.356842 0.221423 1 1 0.362107 1 -1 0.306366 1 1 -0.625903 1 0.831687 -1 0.0696151 0.499716 -0.602521 -0.432941 -0.367039 -0.752907 1 -0.640038 1 0.068757 0.780789 -1 1 0.354247 -1 -0.159426 0.622097 -1 -1 -0.135992 -1 1 -0.221206 0.149037 1 1 1 1 -1 -1 -1 -1 -1 0.841712 1 0.283995 1 1 1 1 0.556374 -0.0211764 1 0.80544 -1 -1 -1 0.0394115 1 0.649391 1 -0.42911 -0.134922 1 -0.440726 -0.355854 1 -0.660259 -1 -1 1 -0.755849 1 -0.251533 -1 0.378509 0.872247 0.387528 0.410129 1 -1 -0.359121 1 0.766348 0.415312 -0.943059 0.0904293 0.723114 -1 -0.236787 -0.22212 0.322612 0.26131 0.834886 -0.00697514 0.976313 0.926479 -0.149447 1 -0.294269 -1 -0.898148 0.0358174 -0.864789 -0.767997 -0.0227854 -0.307192 
0.676563 1 1 1 1 1 0.778926 0.799746 0.968598 0.196621 1 1 0.902459 0.206129 0.541732 -1 -1 1 0.495518 -1 0.463499 -0.934021 0.603148 0.731327 1 -1 -1 1 -0.954295 0.0530793 0.374032 -0.224601 -0.510304 0.411784 0.460827 1 -0.645681 1 -1 0.105695 1 1 1 -1 -1 -0.550129 -0.41827 -0.973683 -0.592958 -1 -0.271717 1 -0.407267 -0.361601 1 1 0.209221 -1 -0.906181 0.334025 0.458418 0.862466 -0.648346 1 0.249341 -0.773082 1 -1 -1 -0.385614 0.82385 1 -1 0.761711 -0.526768 0.0168848 -0.994036 -1 1 1 0.12931 -1 1 1 0.355525 -0.963509 -1 -1 -0.495102 0.250371 -0.64771 -0.566776 1 -1 0.753542 -1 1 -1 -0.890023 0.333645 -0.830255 -0.452694 -0.404816 0.0555396 1 1 1 -0.873227 0.306616 -1 0.761302 -0.369165 0.420063 0.693473 -0.0487083 -1 0.372078 1 -0.333308 -0.0733287 0.447423 0.762709 -0.545297 -1 1 -1 0.62322 -0.255608 -1 -1 0.996474 -0.795695 1 -0.736361 -1 0.931189 0.879675 -1 1 1 -0.0930073 0.0832074 -1 -1 1 -0.659906 0.427019 -0.710785 1 0.132906 -0.642687 -1 -0.915926 0.421424 
-1 1 0.965259 -1 0.384896 -0.675697 -1 -1 0.223411 0.354278 -1 0.379924 -0.89383 -0.853961 0.615408 -1 1 -1 -0.616466 -0.721622 0.851439 0.117713 -1 -0.863919 -0.105033 -0.260868 -1 1 -0.584896 0.765748 0.250752 0.789793 1 1 0.307618 0.966613 -0.416462 0.131722 1 1 1 -1 1 -1 -1 0.954597 -1 -1 -0.189098 -1 1 -1 -1 -1 -1 1 -0.368467 -0.646805 -0.535335 1 0.433706 1 -1 1 -1 0.265198 -0.81032 0.159528 -0.481061 1 0.803907 1 -0.708672 1 1 1 -0.785628 -1 0.813557 0.424073 -1 -0.0471236 1 0.464181 -0.867652 1 0.293722 0.771117 -1 1 0.624139 1 1 1 1 -1 -1 -1 -1 1 -1 -0.754595 1 1 -0.174211 -0.778027 0.564276 -0.951495 -0.161659 0.805424 -1 -1 -0.0825738 0.403237 -0.0170782 1 -0.842112 -1 0.129049 1 -0.673987 0.459666 -0.89029 0.4421 0.955408 -1 -0.48898 -1 -0.70869 -0.216724 1 -1 0.278542 -1 -0.452215 0.678162 1 -1 0.260538 -0.648164 0.289842 -0.672932 -1 1 1 1 0.572544 -1 -1 0.0667104 0.648913 1 -0.510179 1 
-0.158473 -1 0.590073 -0.976336 0.815166 1 -1 -1 0.820644 0.224984 -1 1 -1 1 1 0.254649 1 0.894251 -0.83904 1 0.762749 -1 -1 1 1 -1 -0.802452 -1 -0.369523 0.14803 -0.74106 1 -0.44779 -1 1 1 0.288087 0.496302 1 -0.92875 1 0.168332 1 -0.874861 1 -0.00926684 -0.0613013 0.548401 -0.439124 0.465559 0.428247 0.0644313 0.132726 -0.148601 0.714334 -0.447681 -0.151656 -0.0852505 0.524691 -0.883374 -1 -1 1 1 -1 -1 1 -1 -0.69764 -0.259588 0.535978 -0.755356 0.898124 -0.509646 -0.173199 -0.20238 1 -1 -0.392041 0.142863 1 1 1 -0.831715 1 0.158036 0.60559 -0.790028 -0.518785 -1 0.653704 1 0.293722 -1 -0.662782 0.256739 -1 -0.626335 -0.0417358 0.298344 0.20629 1 1 1 1 0.360957 -0.61264 -1 -1 -1 1 0.294304 -1 -1 1 -0.159187 0.47262 -1 -0.880083 1 1 1 1 0.843566 -1 -1 -0.34149 -0.532156 1 -1 1 0.911395 -1 -0.460463 0.722055 1 0.624369 -1 0.305575 -1 1 1 -1 -0.570665 -0.992814 1 1 -1 -1 0.0358174 -0.864789 1 0.112442 -0.129544 
-1 -1 -1 -0.771521 -0.955385 1 -0.412059 -1 -0.0259576 0.767811 -0.604114 -0.162701 1 -1 1 0.132381 -1 -1 1 0.91533 -1 -0.745426 1 -1 -1 1 1 -0.31916 -0.609274 1 -0.85429 -1 0.741656 1 0.151039 0.552571 -1 0.904474 1 -0.0588951 -1 -0.187583 1 0.275064 -1 1 1 -1 0.360599 0.252516 -0.207819 0.115269 -1 1 -0.560458 -1 -1 1 0.929052 0.755873 0.367266 0.86148 -0.152914 0.958788 -0.932133 -0.193086 0.680722 0.391362 -0.454613 0.875841 0.704036 1 1 0.732539 0.873376 0.750887 -0.19561 -0.396215 -0.567021 -1 0.470917 0.85712 1 -0.285633 0.911619 1 -0.650487 1 -0.173674 0.741394 1 0.0982898 0.136853 1 -1 -1 0.519259 1 -1 1 1 1 -0.871826 1 -0.0813892 -0.451989 1 0.516878 -1 -1 1 0.252259 -0.348092 -0.846847 0.223988 1 1 -0.636265 -0.390268 0.0396199 -1 0.145732 0.692943 -1 -0.0304199 -0.214458 1 1 0.581941 -0.704355 1 0.231673 1 -1 -0.779614 0.325286 -1 0.821326 0.299328 0.320056 1 -0.908463 0.14371 -1 0.364888 0.770829 -0.248621 -0.645372 -1 -0.940336 0.442261 -1 -0.00894251 -0.48114 
-0.335911 0.698294 -1 -1 1 1 -0.407763 -1 -1 0.982692 0.801741 -0.186109 -1 -1 1 -1 -0.493376 1 -0.338208 -1 0.119644 0.00395758 -0.411684 -0.579783 -0.709317 -0.60502 -0.849107 0.887903 -1 1 1 -0.609282 -0.328135 1 -1 0.0499842 -0.102884 1 0.553157 0.460776 -1 1 0.707286 1 -1 -1 0.854166 0.892214 -1 -0.375286 -0.343327 -0.350784 -1 0.907604 -0.45242 -1 -0.932748 -0.637404 -0.110603 0.502995 0.314819 -1 0.143593 1 -0.185044 1 0.620815 -0.951866 -0.591018 -1 1 -0.841055 -0.253392 -1 -0.256492 0.325806 -0.347779 -0.520637 0.38555 -1 -1 -1 1 1 0.906126 1 0.921447 0.650078 -1 0.426091 0.544978 -1 0.809748 0.924584 -0.433319 -0.0095746 -0.705328 -0.222587 -1 1 -0.101579 0.824818 0.0489709 -1 0.705627 -1 0.811482 -1 -0.550036 1 1 -0.493978 1 0.744169 1 1 -0.534212 -0.401029 1 -0.671503 0.269586 1 1 0.270213 0.41653 1 -0.57909 0.0409403 0.22527 0.119552 1 0.821687 -0.900999 -1 1 -0.504979 1 -0.559782 -0.538281 0.248558 0.794915 -0.888062 -0.324334 0.258675 -0.238323 0.260609 1 -1 -0.998485 -0.239316 1 -1 -0.173557 1 
-0.483613 -0.862957 -0.527876 -0.196803 1 1 -1 0.0527914 0.820644 0.0990256 -0.721812 1 -1 -1 1 0.852866 1 -1 -1 1 0.707709 -1 0.33118 0.354052 -0.747513 0.884162 -0.468463 -1 -0.881931 1 -1 -1 0.178562 0.943574 0.20906 1 -1 -1 1 -0.0997111 0.172319 0.346796 1 0.261172 0.488754 -1 -1 -0.81827 -0.670161 0.426787 1 1 1 -1 1 -1 -1 -1 1 1 0.197135 -0.722239 1 0.765739 -1 -1 -0.545749 1 -0.341663 1 0.567676 1 -0.737627 -0.116078 0.972817 1 -0.585962 -0.225799 0.86355 -1 -1 -1 -1 -0.779516 0.488454 1 0.0862826 -0.179648 -0.21982 1 -0.00292803 0.388366 -0.134622 -0.248524 0.725401 0.304929 -0.00534743 -1 0.0208936 0.0618503 1 0.375701 1 -0.699012 -0.117424 -1 0.866036 0.791395 -0.740428 1 0.686123 0.844231 -0.492497 -0.86674 -1 -1 -0.0656546 -0.527362 -1 0.0176181 1 -0.349666 -0.105892 -1 -1 0.974799 -0.266155 -0.915854 -0.223466 -1 0.956679 -0.549602 -0.185621 -1 1 0.226271 -1 1 1 -0.619556 0.164503 1 0.0637799 -0.346181 -0.394473 0.311216 1 -1 -0.92823 0.0358174 -0.864789 1 -0.0836257 -1 
-0.0427785 -0.228377 1 0.490643 -1 0.494847 -0.324918 -1 1 -0.0355637 -0.494687 1 1 -0.776207 1 1 -0.86726 0.335525 -1 0.720444 -1 -1 -0.140028 0.399902 -0.121472 1 -1 -0.170539 -0.667045 -0.213149 0.236112 1 0.361174 -1 0.908918 1 -0.628053 0.466471 0.225659 -0.0684502 -0.133974 0.636039 0.982779 -1 -0.570402 -0.691041 -1 -1 -0.525822 -1 0.12746 1 0.933916 0.619068 -0.67934 0.489024 -1 0.982752 0.401166 -1 0.949394 -0.0960692 -1 1 -0.160029 1 -0.754118 0.566113 0.594459 -1 -0.388919 0.88857 0.382128 -0.294716 -1 0.267224 -0.74449 -1 -1 -1 0.0420841 -0.421379 -1 0.414544 -1 -1 0.708796 -1 0.0313344 0.201877 -1 1 -1 -1 1 -0.87996 -1 0.767877 0.107065 -1 0.156571 -0.58913 -0.953504 0.459267 -1 1 -1 -1 0.160579 -0.25276 0.970818 -0.317352 -1 0.496287 -0.838599 -1 -1 0.721307 0.356178 -0.887565 -1 0.702902 -0.755571 -1 -0.13886 -0.985525 1 -0.784631 1 0.477948 1 1 -0.345375 -0.837249 1 1 -1 -0.640219 0.241109 -0.221096 1 -1 0.89325 1 -1 -1 1 -1 -1 0.108447 -0.864789 -1 -0.124692 -1 
0.00440512 -0.378121 0.914573 0.939401 1 1 -1 -1 0.297004 -0.151822 -1 0.515525 1 -0.291774 0.871803 0.350151 -1 0.122706 1 1 1 -1 -1 1 0.466346 -0.732871 -0.0871977 -1 -1 0.749631 1 -1 0.232033 -1 0.942598 1 -0.0658874 1 -0.171969 0.615255 1 1 1 1 -1 0.616067 -1 -0.35509 -0.971899 -0.832708 0.586347 -0.193561 -0.863986 -1 0.588059 1 0.0230616 0.329571 -1 -0.476971 -1 -1 0.348802 1 -1 -0.616975 0.99298 0.87086 -1 0.783289 0.555597 0.7662 -0.75885 1 1 -1 0.547605 -0.540499 1 0.173689 0.156295 0.218027 1 -0.102043 -0.217264 -1 -1 0.692309 1 0.552104 -0.642646 0.495807 -0.935683 1 1 0.720231 -1 0.503425 -1 -0.508309 1 -0.324684 -0.233586 1 -1 0.565875 0.81721 1 0.253616 0.940465 0.474239 -0.800578 -0.457186 0.636836 -0.691227 0.983695 -0.919956 1 0.955495 0.662884 -1 0.683803 0.223169 1 -0.971003 0.201373 1 0.919011 -0.403373 -0.682332 -1 0.303727 0.796015 0.276173 1 -0.76667 -1 -0.104309 0.283023 0.417699 1 -1 -0.538441 0.428198 0.668768 1 -0.662045 -1 -1 0.0133288 -1 0.633097 -0.124692 0.850858 
-1 -0.743692 -1 -0.628707 1 1 -1 -0.985176 0.42146 0.208652 -0.748629 1 -0.762153 -0.393308 0.0807954 0.873282 0.143786 1 -0.40039 -1 1 -1 -1 -0.669792 0.636142 0.917325 1 1 -1 0.892712 -1 -1 -1 0.074186 0.544883 1 0.817588 1 -0.368098 0.85547 1 0.136445 1 0.041128 -0.132856 1 -1 -1 -0.614161 -1 -1 0.278783 -0.502245 -1 -0.501135 -0.52215 0.471694 -0.635186 -1 -1 1 0.809188 1 1 1 -1 -1 -0.887918 -0.100682 -1 1 -1 1 0.533172 -0.43753 0.00334336 1 -0.679154 1 -1 -1 1 1 0.42053 -0.695699 -0.110589 -0.24935 -1 0.490414 1 1 1 -0.941054 -1 0.702356 -1 -1 -0.677118 -0.275416 -0.69572 -0.695358 -0.515001 0.199168 1 1 0.716667 -1 -0.653572 1 1 -1 1 -1 0.432586 0.372163 -0.378764 -0.606445 0.373338 -1 -0.597942 0.49543 0.221517 -0.896034 1 0.248796 -0.859674 0.418701 -0.94681 0.630629 1 1 -0.623827 1 -0.375454 0.0964679 0.399456 -0.832184 1 1 -1 1 -0.790763 1 1 1 1 1 -0.979797 -1 0.0667104 0.3462 1 0.298638 -0.333432 
